Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_Label,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Married,Marital_Status_Single,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Churn_Label
-0.6643815436445972,3,-0.3666918523579661,4,2,1,0.0916538937108686,0.2701628923321414,0.1097267696230406,1.608,0.0234227217091354,0.0620155038759689,1.571,0.152,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.6643815436445972,3,-0.9927857943644944,6,1,2,0.1913585285554921,0.6630909813269765,0.1766290962825601,0.797,0.0300990319350172,0.0930232558139534,0.833,0.215,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0840824016782488,4,0.7602772432537845,6,0,0,0.1011769258442999,0.5411203814064363,0.0990930953553733,0.739,0.0297652164237231,0.2170542635658914,0.9,0.285,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.832546347001095,2,1.5115899736616183,2,5,1,0.0306157925127805,0.6714342471195868,0.0219627386781792,1.323,0.0604206075442305,0.1240310077519379,1.6,0.69,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.6643815436445972,4,0.0089645128459507,4,1,2,0.2262763130447401,1.0,0.1855242951931156,1.726,0.0600311561143874,0.1085271317829457,1.667,0.282,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.832546347001095,2,0.259402089648562,5,2,3,0.0366319302732656,0.591974572904251,0.0335235998029727,1.75,0.0501279626126627,0.1395348837209302,1.0,0.562,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.4562663014368,0,1.636808762062924,6,2,2,0.3360783851356049,0.6738180373460468,0.3145481412800974,0.519,0.0434516523867809,0.1085271317829457,0.714,0.135,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.082034328775377,1,0.0089645128459507,4,2,1,0.0629336380703616,0.7604290822407628,0.0464462666241706,0.51,0.0499054189384666,0.2558139534883721,0.483,0.544,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.082034328775377,3,0.0089645128459507,6,2,3,0.0482711917696816,0.9129916567342072,0.0212673485353345,1.724,0.0760543006565038,0.2093023255813953,1.176,0.757,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5396375527574563,4,0.0089645128459507,2,3,3,0.42308564380232,0.0,0.4470779126705879,0.865,0.0253699788583509,0.0930232558139534,1.2,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.1654055800960332,3,0.6350584548524789,2,2,2,0.9368154375908844,0.2296384584823202,0.9226957957870948,1.042,0.0333259152108601,0.1395348837209302,0.474,0.018,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.4583143743396718,1,0.8854960316550902,3,2,3,0.4796494314900975,1.0,0.4283603279923507,1.449,0.069322354512073,0.1782945736434108,1.2,0.145,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.3335703834525308,3,0.1341833012472563,5,2,1,0.0746031314148202,0.0,0.1130878219801234,1.214,0.069322354512073,0.1705426356589147,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.3335703834525308,4,-0.7423482175618831,3,2,3,1.0000000000000002,0.0,1.0,1.621,0.0519639479247802,0.1395348837209302,1.333,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.206778319662518,2,1.1359336084577014,6,2,0,0.0255368420416171,0.5681366706396503,0.0246284008924173,2.316,0.0684878157338377,0.1317829457364341,0.588,0.626,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.581010292323941,1,2.012465127266841,3,2,2,0.0335482817729165,0.8025427095748907,0.0152116593747283,2.357,0.0672638255257594,0.1317829457364341,1.7,0.793,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.0406615892088921,3,0.5098396664511733,4,3,3,0.544768832173942,0.5701231624950338,0.5221220989192479,0.787,0.0393345944141537,0.1317829457364341,0.8,0.074,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.7078023561139539,1,0.5098396664511733,5,1,1,0.0999676519225943,0.4874851013110846,0.101845681337467,0.624,0.0350506286858796,0.2325581395348837,0.6,0.259,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.957290337888236,1,0.5098396664511733,2,3,1,0.0,0.3210170838299563,0.018175759858604,0.997,0.0108490041170579,0.0697674418604651,0.9,0.562,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2.454218228533928,0,2.262902704069452,3,4,2,0.0523827231034806,0.8657131505760827,0.0286558688030597,1.224,0.0798931790363858,0.2170542635658914,1.923,0.687,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.206778319662518,2,0.0089645128459507,1,3,3,0.4332435447446467,0.0,0.456813374670414,1.041,0.0051185045065094,0.0387596899224806,0.364,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.3335703834525308,3,0.0089645128459507,2,2,0,0.0412271711757468,0.9388160508541916,0.0126329209283458,0.75,0.0436741960609769,0.2325581395348837,0.6,0.843,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.206778319662518,2,1.7620275504642295,4,2,3,0.091291111534357,0.7469209376241558,0.0746095674093819,1.107,0.0508512295537999,0.1472868217054263,1.417,0.422,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5396375527574563,2,-0.2414730639566605,4,4,3,0.057370978030516,0.6964640444974176,0.045779851070611,0.69,0.036608434405252,0.1317829457364341,1.25,0.525,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.2088263925653898,2,-0.1162542755553549,2,4,4,1.0000000000000002,0.0,1.0,0.763,0.0100701012573717,0.0387596899224806,0.5,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.9138695254188792,1,-0.3666918523579661,5,3,3,0.135671464460951,0.4970202622169249,0.1353692811404398,0.944,0.0448425503505062,0.1395348837209302,1.154,0.211,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.2901495709831742,4,-0.4919106407592717,2,4,2,0.6807819165177749,0.8351211760031784,0.6331527250601223,0.997,0.0426171136085456,0.1240310077519379,0.733,0.088,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.832546347001095,2,1.0107148200563958,4,2,2,0.4019535820205153,0.6491855383392928,0.3794801958682235,0.989,0.0433403805496828,0.1007751937984496,0.917,0.111,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.5830583652268129,4,0.259402089648562,4,1,4,1.0000000000000002,0.601907032181168,0.9561034972329268,0.592,0.0435629242238789,0.1705426356589147,0.6,0.044,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.331522310549659,2,2.012465127266841,5,3,3,0.1555640204730075,0.721891140246325,0.1380349433546779,0.62,0.0469010793368198,0.193798449612403,0.667,0.276,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.2901495709831742,2,-1.9945361015749392,6,3,3,0.019520704281132,0.5832340087405642,0.0177614232318256,1.004,0.0346055413374874,0.1395348837209302,0.556,0.704,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.3335703834525308,2,-0.4919106407592717,2,2,2,0.0075186606082043,0.4398092967818832,0.0167183380175586,1.715,0.0645376655168576,0.0542635658914728,2.4,0.656,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.4583143743396718,2,0.259402089648562,6,2,2,0.721383288439039,0.5284068335319825,0.6944339813983137,1.072,0.0181929453655279,0.0387596899224806,2.0,0.053,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5830583652268129,4,0.7602772432537845,3,2,3,1.0000000000000002,0.7004370282081843,0.948917799090198,1.266,0.0578613552909758,0.2403100775193798,1.05,0.051,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.082034328775377,2,0.7602772432537845,5,3,3,0.0235113082227603,0.4108065156932856,0.0341610407672471,0.758,0.0573049961054857,0.2015503875968992,0.286,0.467,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5396375527574563,5,0.1341833012472563,6,2,2,0.6492198671612597,0.6070719110051649,0.6195346680960798,0.414,0.0491821519973294,0.193798449612403,0.522,0.067,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.2901495709831742,1,-0.1162542755553549,3,3,3,0.6915142225729117,0.767580452920143,0.6483643844348507,1.312,0.0462334483142316,0.1085271317829457,1.182,0.079,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.832546347001095,2,0.0089645128459507,5,3,2,0.1158998358410651,0.601907032181168,0.1087706081766291,0.857,0.0433403805496828,0.1782945736434108,0.435,0.287,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.2901495709831742,4,0.0089645128459507,6,4,2,0.1681404692587453,1.0,0.129806159997682,0.475,0.0334928229665071,0.1007751937984496,1.875,0.36,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.1633575071931614,3,-0.8675670059631887,4,4,2,0.1692892794843656,0.7155343663090982,0.1516530003187204,0.751,0.1017580950261488,0.3643410852713178,0.966,0.256,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.3335703834525308,3,-0.7423482175618831,6,1,2,0.0331854995964048,0.724274930472785,0.0205719583924897,0.703,0.0532992099699566,0.1007751937984496,0.353,0.719,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.0840824016782488,2,0.259402089648562,6,3,2,0.83033886878471,0.7544696066746126,0.7823718598788862,0.85,0.0458439968843885,0.193798449612403,0.4,0.066,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0840824016782488,3,0.1341833012472563,4,4,0,0.2155137751415606,0.6734207389749702,0.1990264538000173,1.242,0.0526872148659174,0.2403100775193798,1.412,0.198,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.832546347001095,1,-0.1162542755553549,5,4,2,1.0000000000000002,0.4843067143424712,0.964679975661345,1.129,0.0600867920329364,0.1317829457364341,2.0,0.035,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.7078023561139539,2,1.3863711852603129,5,3,0,0.0497827841718136,0.7588398887564561,0.0339582186422507,0.921,0.0568042728385445,0.193798449612403,0.667,0.619,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.832546347001095,2,-0.1162542755553549,4,2,1,0.5321319196921189,0.8168454509336511,0.4920175006519283,0.607,0.0390564148214087,0.1627906976744186,0.722,0.108,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.4148935618703152,3,-0.1162542755553549,5,2,3,0.0782309531799369,0.0,0.116564772694347,0.483,0.040447312785134,0.1705426356589147,0.6,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.2901495709831742,3,-0.6171294291605774,4,3,1,0.3421549865921754,0.33253873659118,0.345261205922406,1.932,0.0502392344497607,0.0310077519379844,1.8,0.066,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.5830583652268129,2,0.0089645128459507,3,2,2,0.2567197840236775,0.0,0.2876307478341495,0.731,0.0426171136085456,0.0852713178294573,1.333,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.3335703834525308,4,0.259402089648562,4,3,0,0.9028348403909584,0.7759237187127532,0.8502882971633877,0.875,0.058640258150662,0.193798449612403,2.182,0.062,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.1654055800960332,1,0.0089645128459507,4,4,3,0.1553221656886664,0.0,0.1904499753715991,0.579,0.0531323022143095,0.186046511627907,0.619,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.832546347001095,0,0.7602772432537845,5,4,1,0.0370551761458626,0.8092967818831943,0.0180801437139628,0.85,0.0431734727940358,0.1472868217054263,0.933,0.765,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
2.204730246759646,1,2.012465127266841,6,4,3,0.0081837612651423,0.3555820421136273,0.0234983919102946,1.656,0.0647045732725047,0.1705426356589147,0.882,0.524,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.1654055800960332,3,-0.1162542755553549,5,4,2,0.0609383360995474,0.4767580452920143,0.0652218004809781,0.597,0.0446756425948592,0.1550387596899224,0.304,0.347,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.832546347001095,3,-0.1162542755553549,5,3,2,0.0710660051938315,0.6777910210568137,0.0602671457132095,1.047,0.0611438744853677,0.248062015503876,0.68,0.45,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.206778319662518,3,1.7620275504642295,3,2,0,0.2494339086454016,0.8939213349225268,0.215455045924724,0.576,0.0360520752197618,0.0697674418604651,0.727,0.232,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.832546347001095,3,-0.2414730639566605,6,2,2,0.0453991662056309,0.5021851410409217,0.0484744878741343,0.562,0.0416713029932124,0.1782945736434108,0.5,0.43,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.2901495709831742,2,-0.4919106407592717,3,3,3,0.0481502643775111,0.7465236392530791,0.0332918030886912,0.788,0.043841103816624,0.0387596899224806,1.5,0.62,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.4148935618703152,4,-0.3666918523579661,2,3,3,0.2091953189006491,0.3678982916170044,0.2152522237997276,0.762,0.05875152998776,0.2093023255813953,0.542,0.111,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.832546347001095,2,0.0089645128459507,6,1,2,1.0000000000000002,0.3698847834723877,0.9730246573754816,0.828,0.0284855902970958,0.0852713178294573,1.1,0.027,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
-0.2901495709831742,1,0.0089645128459507,5,2,3,0.3933677371764059,0.9694080254270956,0.347897893547359,1.283,0.040336040948036,0.1550387596899224,0.667,0.169,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.331522310549659,4,0.3846208780498676,4,3,0,0.2124603584892541,0.7493047278506159,0.1905658737287399,0.56,0.0462890842327806,0.1705426356589147,0.391,0.223,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.5396375527574563,4,0.0089645128459507,5,1,2,0.0551640531234033,0.66507747318236,0.0459536986063222,0.588,0.0412262156448202,0.193798449612403,0.346,0.513,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.957290337888236,0,0.0089645128459507,2,2,2,0.0016839139359749,0.280492649980135,0.0227450525888795,1.674,0.0442305552464671,0.1085271317829457,3.0,0.473,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.2088263925653898,3,-0.1162542755553549,6,1,0,0.3661893057860734,0.5141040921732221,0.3550546171008026,0.791,0.0488483364860353,0.2093023255813953,1.056,0.095,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.3335703834525308,1,0.0089645128459507,6,2,2,0.5274762150935525,0.3555820421136273,0.5211949120621215,1.826,0.040336040948036,0.0620155038759689,1.571,0.047,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.4583143743396718,3,0.3846208780498676,4,1,4,0.2577476668571273,0.619388160508542,0.2434444991742242,1.873,0.062089685100701,0.1162790697674418,0.786,0.156,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.3335703834525308,1,0.0089645128459507,4,6,3,0.6868887498223879,0.4751688518077075,0.6652565699881204,0.712,0.0334371870479581,0.1085271317829457,1.0,0.05,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.832546347001095,2,1.0107148200563958,3,2,3,0.1186207021649026,0.755264203416766,0.1001941297482108,0.816,0.0580282630466229,0.2170542635658914,1.0,0.355,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.4583143743396718,2,0.0089645128459507,3,2,2,1.0000000000000002,0.4064362336114422,0.9703589951612436,1.004,0.0308222988761544,0.0232558139534883,0.625,0.03,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.082034328775377,1,0.0089645128459507,4,1,0,0.0524734186476085,0.7751291219705999,0.0353489989279402,0.766,0.0407811282964281,0.1472868217054263,0.611,0.615,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.832546347001095,1,1.3863711852603129,3,2,2,0.3272204536591117,0.7294398092967819,0.3020021441196071,1.584,0.0639256704128185,0.2170542635658914,1.533,0.15,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0840824016782488,3,0.6350584548524789,4,3,3,0.0710357733457888,0.611839491458085,0.065047952945267,0.566,0.0603093357071325,0.2868217054263565,0.382,0.407,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1.082034328775377,2,0.7602772432537845,2,3,2,1.0000000000000002,0.6066746126340882,0.9557558021615044,0.526,0.0421720262601535,0.248062015503876,0.355,0.044,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0840824016782488,3,0.0089645128459507,4,2,2,0.044975920333034,0.0,0.0846927244806304,0.676,0.0441749193279181,0.1085271317829457,0.846,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1.4562663014368,4,2.012465127266841,6,1,0,0.926657536648558,0.0,0.9297076463941124,0.567,0.047735618115055,0.1550387596899224,0.364,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
