CLIENTNUM,Customer_Age,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_Label,Churn_Label,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
772288758,0.08408240167824883,4,Graduate,Married,Unknown,0.008964512845950725,4,1,3,0.11822768814034834,0.4878823996821613,0.11931735867644076,0.728,0.046344720151329705,0.15503875968992248,1.308,0.23,0,0,1.0,0.0,0.0,0.0
712720158,2.7037062103082103,1,Graduate,Married,Unknown,2.5133402808720633,5,2,3,0.3755309468312489,0.656336909018673,0.35363486222582796,1.255,0.07789028596862134,0.17054263565891473,1.909,0.119,1,0,1.0,0.0,0.0,0.0
713786508,-0.5396375527574563,5,Unknown,Married,$40K - $60K,0.008964512845950725,3,3,3,0.018130039271170614,0.0,0.05896328919537566,0.786,0.040502948703683095,0.13953488372093023,0.75,0.0,0,0,1.0,0.0,0.0,0.0
718759833,-0.29014957098317423,2,Uneducated,Married,Unknown,-0.1162542755553549,4,3,2,0.9433757486161372,0.0,0.9457305942688263,1.3,0.03048848336486035,0.10852713178294573,2.429,0.0,0,0,0.0,0.0,0.0,1.0
714133158,1.581010292323941,1,Graduate,Single,Unknown,0.008964512845950725,2,3,3,0.08421685909237947,0.5184743742550656,0.08448990235563411,0.852,0.03571825970846779,0.1627906976744186,0.824,0.309,0,0,1.0,0.0,0.0,0.0
714791208,0.08408240167824883,4,Unknown,Single,Less than $40K,0.6350584548524789,6,5,3,0.061784827844741326,0.8398887564560985,0.03955031437429375,0.508,0.029431400912429063,0.10852713178294573,0.263,0.607,0,0,1.0,0.0,0.0,0.0
716493408,-0.1654055800960332,4,Uneducated,Single,Unknown,0.008964512845950725,4,3,3,0.4364481206371664,0.6829558998808105,0.4100773621533915,0.86,0.0601980638700345,0.20930232558139536,1.467,0.108,0,0,1.0,0.0,0.0,0.0
708953883,0.832546347001095,2,Unknown,Married,$80K - $120K,0.008964512845950725,2,2,1,0.053622228873228796,0.0,0.0929794570161968,0.713,0.013742071881606765,0.07751937984496124,0.25,0.0,1,1,1.0,0.0,0.0,0.0
721148358,0.33357038345253087,3,Uneducated,Single,Unknown,0.259402089648562,6,2,1,0.34529909878860987,0.0,0.37252629443977636,0.646,0.04662289974407477,0.1317829457364341,0.286,0.0,0,0,1.0,0.0,0.0,0.0
779956608,-0.6643815436445972,2,Post-Graduate,Married,Unknown,-0.6171294291605774,6,1,3,0.5840702346293727,0.0,0.6013676006142613,0.688,0.058139534883720936,0.17054263565891473,0.684,0.0,0,0,1.0,0.0,0.0,0.0
717912483,-0.41489356187031523,4,Graduate,Unknown,$80K - $120K,-1.1180045827657998,5,2,0,0.7806074787545688,0.0,0.7897314055573262,0.731,0.0481807054634472,0.19379844961240308,0.591,0.0,1,0,1.0,0.0,0.0,0.0
715872333,-0.6643815436445972,0,High School,Unknown,$120K +,0.008964512845950725,3,2,3,0.507160413208899,0.7938021454112039,0.4697650160808971,0.829,0.04640035606987872,0.08527131782945738,1.1,0.11,1,0,1.0,0.0,0.0,0.0
720707283,0.20882639256538985,4,Unknown,Married,$80K - $120K,0.008964512845950725,5,3,0,0.11638354540974738,0.34406038935240363,0.128038710051285,0.869,0.07049070880160231,0.248062015503876,0.75,0.164,1,0,1.0,0.0,0.0,0.0
710565408,1.581010292323941,0,Unknown,Unknown,$80K - $120K,0.5098396664511733,3,2,3,1.0000000000000002,0.5399284862932062,0.9606235331614175,1.327,0.02909758540113497,0.12403100775193798,1.364,0.039,1,0,0.0,0.0,0.0,1.0
770746908,-0.29014957098317423,4,Unknown,Married,$60K - $80K,-0.7423482175618831,5,1,2,0.19450264075192655,0.9968216130313866,0.15530379856865528,0.971,0.03588516746411484,0.17054263565891473,0.882,0.319,1,0,1.0,0.0,0.0,0.0
758076408,0.45831437433967187,2,Unknown,Single,$40K - $60K,0.8854960316550902,2,1,3,0.012658074775452957,0.6368692888359158,0.007272621910584418,0.579,0.06008679203293646,0.2558139534883721,1.263,0.863,1,0,1.0,0.0,0.0,0.0
708711483,1.331522310549659,2,Unknown,Married,$80K - $120K,1.261152396859007,2,3,0,0.5270227373729128,0.6912991656734208,0.4962767652768522,1.727,0.055969734060309334,0.08527131782945738,2.0,0.092,1,0,1.0,0.0,0.0,0.0
787541883,-0.29014957098317423,3,Graduate,Unknown,$80K - $120K,-0.36669185235796614,3,3,3,1.0000000000000002,0.0,1.0,0.483,0.0339379103148993,0.1317829457364341,0.35,0.0,1,0,1.0,0.0,0.0,0.0
789830058,-0.29014957098317423,4,Unknown,Single,$80K - $120K,-0.24147306395666054,4,1,2,0.6087091907841234,0.6297179181565355,0.5790571668646597,0.621,0.04862579281183932,0.20155038759689922,2.273,0.073,1,0,1.0,0.0,0.0,0.0
710299608,0.832546347001095,2,Unknown,Married,Less than $40K,-0.36669185235796614,2,3,3,0.04295038651417723,1.0,0.009822385767681744,0.993,0.01708022699454768,0.15503875968992248,0.667,0.88,0,1,1.0,0.0,0.0,0.0
713779908,-0.040661589208892186,3,Doctorate,Single,Unknown,0.008964512845950725,6,3,2,0.022695048325609098,0.6618990862137465,0.015066786428302378,0.343,0.04322910871258484,0.20155038759689922,0.636,0.761,0,0,1.0,0.0,0.0,0.0
719731458,1.206778319662518,3,Unknown,Unknown,$40K - $60K,1.261152396859007,6,3,4,0.044492210764351815,0.2816845450933651,0.06368614724886275,0.538,0.0379436964504284,0.1317829457364341,0.588,0.244,1,0,1.0,0.0,0.0,0.0
715432608,-0.41489356187031523,4,Unknown,Single,$60K - $80K,0.008964512845950725,4,1,0,0.6313528449680601,0.3786253476360747,0.6190710746675167,0.769,0.04662289974407477,0.186046511627907,1.125,0.043,1,0,1.0,0.0,0.0,0.0
788950158,-1.2881014980803023,2,Graduate,Unknown,$80K - $120K,-1.744098524772328,2,2,3,1.0000000000000002,0.656336909018673,0.9521339785008548,0.854,0.04300656503838879,0.22480620155038758,1.294,0.048,1,0,1.0,0.0,0.0,0.0
710620383,-0.41489356187031523,4,Unknown,Married,$60K - $80K,-0.1162542755553549,6,3,2,0.6940536978084934,0.46523639253079063,0.6728479123808421,0.655,0.025314342939801938,0.05426356589147288,1.125,0.048,1,0,1.0,0.0,0.0,0.0
778661358,-0.040661589208892186,1,Unknown,Married,Less than $40K,0.008964512845950725,2,3,2,0.03131112501776121,0.8514104092173223,0.009503665285544577,1.53,0.05736063202403471,0.23255813953488372,1.0,0.866,0,0,1.0,0.0,0.0,0.0
718464258,0.5830583652268129,3,Unknown,Unknown,Less than $40K,-1.368442159568411,2,2,2,0.2440828715418545,0.42987683750496625,0.24416886390635412,0.701,0.027651051518860572,0.09302325581395349,1.444,0.114,0,0,1.0,0.0,0.0,0.0
708528483,-0.41489356187031523,4,Graduate,Single,Unknown,-1.6188797363710223,6,3,2,0.05286643267216282,0.965435041716329,0.02184684032103845,0.617,0.04879270056748637,0.17829457364341086,1.357,0.762,0,0,1.0,0.0,0.0,0.0
807226683,0.20882639256538985,3,Unknown,Single,$40K - $60K,0.8854960316550902,6,1,3,0.11611145877736362,0.44298768375049663,0.12056326601570423,0.549,0.06297985979748526,0.24031007751937986,0.519,0.211,1,0,1.0,0.0,0.0,0.0
719117433,-0.6643815436445972,4,High School,Unknown,$80K - $120K,0.008964512845950725,4,3,0,0.6523942112057368,0.8613428684942391,0.6040332628284995,0.859,0.05302103037721152,0.10852713178294573,1.667,0.094,1,0,1.0,0.0,0.0,0.0
718621608,0.9572903378882359,2,High School,Married,Unknown,1.0107148200563958,3,3,1,0.1407504149321144,0.0,0.1764842233361342,1.129,0.02219873150105708,0.031007751937984496,0.273,0.0,0,1,1.0,0.0,0.0,0.0
709173108,0.9572903378882359,4,Graduate,Married,Unknown,0.5098396664511733,6,2,2,0.033064572204234276,0.8823996821613032,0.00892417349984064,0.491,0.016078780460665406,0.08527131782945738,0.235,0.877,0,1,1.0,0.0,0.0,0.0
709879458,0.9572903378882359,3,Doctorate,Married,Unknown,1.261152396859007,2,2,3,0.013958044241286431,0.5466825586015097,0.015095761017587576,0.89,0.0762768443306999,0.2713178294573644,0.607,0.724,0,0,1.0,0.0,0.0,0.0
770632758,0.45831437433967187,4,Doctorate,Single,Unknown,0.008964512845950725,2,3,2,0.032732021875765245,0.6388557806912991,0.026366876249529162,0.587,0.04551018137309447,0.17829457364341086,0.571,0.638,0,0,1.0,0.0,0.0,0.0
771742533,0.20882639256538985,2,Graduate,Unknown,$40K - $60K,0.008964512845950725,5,1,2,0.3515873231814788,0.6825586015097338,0.3287746646191291,0.607,0.023756537220429506,0.13953488372093023,0.556,0.131,1,0,1.0,0.0,0.0,0.0
789562383,-1.0386135163060204,1,High School,Unknown,Less than $40K,-0.7423482175618831,2,3,0,0.0,0.2316249503377036,0.0246950424477733,0.888,0.04167130299321242,0.10852713178294573,1.0,0.405,0,0,1.0,0.0,0.0,0.0
710572458,-1.2881014980803023,3,High School,Married,Unknown,-1.4936609479697167,4,1,1,0.4232670348905758,0.0,0.4472517602062991,0.742,0.08673639701791476,0.2558139534883721,0.536,0.0,0,0,1.0,0.0,0.0,0.0
714426783,-1.0386135163060204,2,Graduate,Single,Unknown,-0.6171294291605774,2,3,2,0.3810029113269665,0.8557806912991657,0.3443340190652798,1.084,0.05324357405140759,0.14728682170542637,1.417,0.153,0,0,1.0,0.0,0.0,0.0
709494483,2.0799862558725053,0,Unknown,Married,Less than $40K,2.262902704069452,4,2,1,0.029678605223458714,0.7596344854986095,0.014632167589024426,1.256,0.0678758206297986,0.20155038759689922,0.565,0.79,0,0,1.0,0.0,0.0,0.0
709346133,1.082034328775377,2,Uneducated,Married,Unknown,-0.1162542755553549,3,3,0,0.0479688732892553,0.9439809296781884,0.018717584678237188,1.252,0.0426727495270947,0.1007751937984496,1.875,0.785,0,0,1.0,0.0,0.0,0.0
708820308,0.08408240167824883,3,Post-Graduate,Unknown,$80K - $120K,0.008964512845950725,6,2,2,0.36159406488359225,0.9952324195470799,0.31556225190507925,0.627,0.04539890953599644,0.1627906976744186,0.824,0.187,1,0,1.0,0.0,0.0,0.0
710558058,-0.040661589208892186,3,Unknown,Married,Less than $40K,0.259402089648562,4,3,3,0.08702842096034491,1.0,0.0520673369454988,0.944,0.061700233670857904,0.20155038759689922,1.0,0.583,0,0,1.0,0.0,0.0,0.0
709278258,0.9572903378882359,2,Unknown,Married,$40K - $60K,1.0107148200563958,4,3,2,0.04425035598001071,1.0,0.01106829310694521,0.821,0.02703905641482141,0.12403100775193798,0.444,0.867,1,1,1.0,0.0,0.0,0.0
822969858,1.8304982740982232,0,Graduate,Married,Unknown,2.5133402808720633,4,1,3,0.12536240427841117,0.5820421136273342,0.11928838408715557,1.503,0.07104706798709247,0.1627906976744186,0.722,0.262,0,0,1.0,0.0,0.0,0.0
828281733,-0.41489356187031523,4,Unknown,Married,$120K +,0.3846208780498676,3,3,3,0.4063976636827833,0.3369090186730234,0.4065134876713123,0.762,0.049961054857015685,0.1007751937984496,1.091,0.057,1,0,1.0,0.0,0.0,0.0
708666258,-0.41489356187031523,4,Unknown,Married,$40K - $60K,0.008964512845950725,5,3,0,0.20227222569888478,0.7147397695669447,0.18332222640744067,0.566,0.049627239345721594,0.17829457364341086,0.737,0.221,1,0,1.0,0.0,0.0,0.0
809608533,0.33357038345253087,4,Post-Graduate,Single,Unknown,1.0107148200563958,6,3,2,0.5069185584245579,0.6301152165276123,0.4814707501521166,0.921,0.051685768332035156,0.2945736434108527,1.0,0.087,0,0,1.0,0.0,0.0,0.0
712595433,1.4562663014368,2,Uneducated,Unknown,$120K +,1.636808762062924,6,2,3,0.25242686160162287,0.7127532777115614,0.23153594297800828,0.778,0.07204851452097474,0.20930232558139536,0.762,0.183,1,0,1.0,0.0,0.0,0.0
708288108,-0.41489356187031523,4,Post-Graduate,Unknown,$80K - $120K,-0.7423482175618831,2,5,3,0.12699492407271365,0.6146205800556218,0.11847709558717005,1.087,0.00762212084121509,0.03875968992248062,0.364,0.274,1,1,1.0,0.0,0.0,0.0
810449883,2.204730246759646,0,Unknown,Married,Less than $40K,2.5133402808720633,6,1,0,0.023481076374717712,0.7608263806118395,0.008605453017703475,0.794,0.04228329809725159,0.1317829457364341,0.588,0.865,1,0,1.0,0.0,0.0,0.0
818942433,0.9572903378882359,4,Unknown,Single,Less than $40K,1.636808762062924,6,1,1,0.23997134020805558,0.511720301946762,0.23425955437081677,0.597,0.05852898631356404,0.17829457364341086,0.5,0.137,0,0,1.0,0.0,0.0,0.0
821837958,-0.41489356187031523,3,Graduate,Unknown,$80K - $120K,0.3846208780498676,3,3,1,0.7077789568198515,0.6603098927294399,0.6717758525772898,0.693,0.03983531768109491,0.11627906976744187,0.923,0.067,1,0,1.0,0.0,0.0,0.0
788780958,-0.040661589208892186,1,Uneducated,Unknown,$40K - $60K,-1.1180045827657998,6,3,3,0.3429107827932414,0.4978148589590783,0.3339321415118941,0.638,0.03132302214309558,0.08527131782945738,0.4,0.098,1,0,1.0,0.0,0.0,0.0
712372158,-0.1654055800960332,4,Unknown,Married,$120K +,-0.36669185235796614,6,1,3,1.0000000000000002,0.8287644020659515,0.9395590067510794,0.986,0.07505285412262157,0.28682170542635654,0.958,0.06,1,0,1.0,0.0,0.0,0.0
709311633,-0.6643815436445972,2,Graduate,Unknown,$60K - $80K,0.008964512845950725,6,2,0,0.7727774301115253,0.0,0.7822269869324603,0.61,0.038889507065761664,0.22480620155038758,0.3,0.0,1,0,0.0,0.0,0.0,1.0
779462433,1.082034328775377,2,Unknown,Married,Less than $40K,0.13418330124725636,3,3,1,0.03067625620886579,0.38458482320222487,0.04294034132066178,1.081,0.09502614888171804,0.31007751937984496,0.613,0.395,0,0,1.0,0.0,0.0,0.0
717276708,1.331522310549659,2,Unknown,Single,$80K - $120K,0.008964512845950725,3,3,2,0.05105252178960449,1.0,0.017587575696114507,0.589,0.05341048180705464,0.15503875968992248,1.143,0.805,1,0,1.0,0.0,0.0,0.0
753606108,1.206778319662518,3,Unknown,Single,$60K - $80K,1.636808762062924,3,1,3,0.0,0.0,0.041587228001043086,0.503,0.032435740514075884,0.09302325581395349,0.833,0.0,1,0,1.0,0.0,0.0,0.0
712159083,1.4562663014368,4,Unknown,Married,Less than $40K,1.261152396859007,2,3,3,0.03318549959640483,0.0,0.07339263465940371,0.917,0.021753644152664956,0.19379844961240308,0.522,0.0,0,1,1.0,0.0,0.0,0.0
771180033,0.08408240167824883,4,Unknown,Single,$40K - $60K,-0.24147306395666054,6,1,2,0.062389464805594104,0.735399284862932,0.04775012314200447,2.023,0.07254923778791587,0.1627906976744186,0.722,0.529,0,0,1.0,0.0,0.0,0.0
717916758,2.578962219421069,0,Unknown,Married,Unknown,2.5133402808720633,4,3,3,0.27422402404036555,0.9487485101311085,0.23521571581722828,0.777,0.04756871035940803,0.186046511627907,1.429,0.227,0,0,1.0,0.0,0.0,0.0
718281408,-1.2881014980803023,2,Unknown,Married,$40K - $60K,-1.368442159568411,3,1,2,0.1012978532364705,0.499404052443385,0.10225132558745981,1.134,0.05697118059419161,0.14728682170542637,0.933,0.262,0,0,1.0,0.0,0.0,0.0
794496033,1.331522310549659,2,Unknown,Single,$80K - $120K,0.259402089648562,6,1,3,0.6520918927253104,0.9058402860548271,0.6004983629357055,0.674,0.044063647490820076,0.20155038759689922,0.636,0.099,1,0,1.0,0.0,0.0,0.0
710519433,0.20882639256538985,1,Unknown,Single,$80K - $120K,0.008964512845950725,3,1,0,0.05117344918177504,1.0,0.017703474053255296,0.602,0.051685768332035156,0.23255813953488372,0.481,0.804,1,0,1.0,0.0,0.0,0.0
788386908,0.20882639256538985,3,Graduate,Unknown,$80K - $120K,0.6350584548524789,3,2,2,1.0000000000000002,0.6082638061183949,0.9556399038043636,0.862,0.03594080338266385,0.14728682170542637,1.071,0.044,1,0,0.0,0.0,1.0,0.0
789129033,-0.29014957098317423,5,Unknown,Single,$80K - $120K,-0.49191064075927177,5,3,2,0.4072743872760198,0.3484306714342471,0.4065134876713123,0.772,0.03560698787136976,0.12403100775193798,0.625,0.059,1,0,1.0,0.0,0.0,0.0
714513033,-0.9138695254188793,1,Unknown,Single,$40K - $60K,0.008964512845950725,6,1,3,0.2955072450623834,0.0,0.32480514588705706,0.563,0.04156003115611438,0.1007751937984496,0.643,0.0,0,0,1.0,0.0,0.0,0.0
714717483,-0.9138695254188793,3,Uneducated,Single,Unknown,-0.8675670059631887,5,1,2,0.748017546564604,0.0,0.758496798307884,0.913,0.04411928340936909,0.19379844961240308,0.75,0.0,0,0,1.0,0.0,0.0,0.0
803366358,-1.0386135163060204,1,Unknown,Single,$60K - $80K,-0.8675670059631887,5,2,1,0.39778158699063115,0.8708780294000794,0.35931388172572654,0.898,0.04395237565372205,0.11627906976744187,1.083,0.15,1,0,1.0,0.0,0.0,0.0
